step,epoch,loss_total,loss_qfl,loss_dfl,loss_box,lr
7195,21,0.06106168404221535,6.94414757163031e-06,0.00012191453424748033,0.06093282625079155,0.00044902113199161753
7215,21,0.054454654455184937,7.457093943230575e-06,6.169903826958034e-06,0.05444102734327316,0.00044902113199161753
7235,21,0.10153457522392273,7.045898655633209e-06,7.445523806381971e-06,0.10152008384466171,0.00044902113199161753
7255,21,0.04908818379044533,7.496567377529573e-06,0.00026301524485461414,0.048817671835422516,0.00044902113199161753
7275,21,0.06975596398115158,7.279326382558793e-06,1.6997715647448786e-05,0.0697316899895668,0.00044902113199161753
7295,21,0.044937629252672195,6.506332283606753e-06,1.1045213796023745e-05,0.04492007941007614,0.00044902113199161753
7315,21,0.07559151947498322,1.831183362810407e-05,2.114512972184457e-05,0.0755520612001419,0.00044902113199161753
7335,21,0.01798788085579872,6.978263172641164e-06,4.147178333369084e-05,0.017939431592822075,0.00044902113199161753
7355,21,0.04649221524596214,8.461232937406749e-06,0.00018214962619822472,0.04630160331726074,0.00044902113199161753
7390,22,0.06210196390748024,7.310916771530174e-06,3.595285306801088e-06,0.06209105625748634,0.00044420414582871344
7410,22,0.06825635582208633,7.164951057347935e-06,2.1952621409582207e-06,0.0682469978928566,0.00044420414582871344
7430,22,0.05085798725485802,7.19485615263693e-06,8.548465302737895e-06,0.05084224417805672,0.00044420414582871344
7450,22,0.038200266659259796,6.3212678469426464e-06,1.669131961534731e-06,0.038192275911569595,0.00044420414582871344
7470,22,0.059233397245407104,6.051301625120686e-06,0.0004567579017020762,0.05877058953046799,0.00044420414582871344
7490,22,0.0674591213464737,6.2101303228701e-06,9.59743465500651e-06,0.06744331121444702,0.00044420414582871344
7510,22,0.04942803829908371,1.5280238585546613e-05,3.7956374399072956e-06,0.049408961087465286,0.00044420414582871344
7530,22,0.03327343240380287,7.28343911760021e-06,4.101536615053192e-05,0.03322513401508331,0.00044420414582871344
7550,22,0.05632490664720535,6.767630111426115e-06,1.8450236893841065e-05,0.056299690157175064,0.00044420414582871344
7570,22,0.03413444012403488,6.567626314790687e-06,1.8309522147319512e-06,0.03412604331970215,0.00044420414582871344
7590,22,0.022201046347618103,6.2931540014687926e-06,1.7268712326767854e-05,0.02217748388648033,0.00044420414582871344
7610,22,0.03073972649872303,9.394029802933801e-06,5.8963520132238045e-05,0.030671369284391403,0.00044420414582871344
7630,22,0.051822684705257416,4.484253440750763e-05,7.935918984003365e-05,0.051698483526706696,0.00044420414582871344
7650,22,0.07005113363265991,9.538277481624391e-06,3.8422364013968036e-05,0.07000317424535751,0.00044420414582871344
7670,22,0.057716019451618195,1.2438935300451703e-05,1.0640857908583712e-05,0.05769294127821922,0.00044420414582871344
7690,22,0.03462551534175873,8.00191810412798e-06,6.346542249957565e-06,0.03461116552352905,0.00044420414582871344
7725,23,0.159849151968956,1.140817767009139e-05,1.251592311746208e-05,0.15982522070407867,0.0004392006768065169
7745,23,0.07649540901184082,8.176984920282848e-06,6.983126513659954e-05,0.07641740143299103,0.0004392006768065169
7765,23,0.05653512850403786,6.181111075420631e-06,4.761296440847218e-05,0.05648133531212807,0.0004392006768065169
7785,23,0.07954759150743484,2.816098276525736e-05,7.655606896150857e-05,0.07944287359714508,0.0004392006768065169
7805,23,0.04352400451898575,6.952521289349534e-06,1.8539631128078327e-06,0.043515197932720184,0.0004392006768065169
7825,23,0.06277930736541748,8.718840035726316e-06,0.0027832614723592997,0.059987325221300125,0.0004392006768065169
7845,23,0.035241708159446716,8.051920303842053e-06,0.0022521130740642548,0.032981544733047485,0.0004392006768065169
7865,23,0.039896462112665176,7.512429874623194e-06,7.525685305154184e-06,0.039881423115730286,0.0004392006768065169
7885,23,0.022594979032874107,6.958514404686866e-06,8.271926344605163e-05,0.022505301982164383,0.0004392006768065169
7905,23,0.04849392548203468,6.0454453887359705e-06,0.0003527997469063848,0.04813507944345474,0.0004392006768065169
7925,23,0.07748453319072723,6.042540462658508e-06,1.94184462998237e-06,0.07747654616832733,0.0004392006768065169
7945,23,0.019814562052488327,5.489163413585629e-06,4.955451368005015e-05,0.019759519025683403,0.0004392006768065169
7965,23,0.06314753741025925,4.965116204402875e-06,4.69444466943969e-06,0.06313788145780563,0.0004392006768065169
7985,23,0.02220495603978634,5.892154604225652e-06,0.0002762818767223507,0.021922782063484192,0.0004392006768065169
8005,23,0.031427815556526184,4.645946319215e-06,4.053601060149958e-06,0.031419117003679276,0.0004392006768065169
8025,23,0.07636400312185287,4.301021817809669e-06,8.132321454468183e-06,0.07635156810283661,0.0004392006768065169
8060,24,0.04412509873509407,4.640882707462879e-06,1.0196727089351043e-05,0.0441102609038353,0.0004340156627448767
8080,24,0.05071554332971573,4.782093583344249e-06,7.047281542327255e-05,0.0506402887403965,0.0004340156627448767
8100,24,0.08726036548614502,4.585670467349701e-06,5.851096375408815e-06,0.08724992722272873,0.0004340156627448767
8120,24,0.08115402609109879,5.199921361054294e-06,2.6873934984905645e-05,0.08112195134162903,0.0004340156627448767
8140,24,0.07746408879756927,5.968145160295535e-06,6.578035936399829e-06,0.07745154201984406,0.0004340156627448767
8160,24,0.06378446519374847,5.884107849851716e-06,5.464215428219177e-05,0.06372393667697906,0.0004340156627448767
8180,24,0.07930698245763779,4.042536147608189e-06,9.683106327429414e-06,0.07929325848817825,0.0004340156627448767
8200,24,0.05861431732773781,4.134870778216282e-06,8.140562385960948e-06,0.058602042496204376,0.0004340156627448767
8220,24,0.08766702562570572,4.434431048139231e-06,1.8563903722679242e-05,0.08764402568340302,0.0004340156627448767
8240,24,0.07715129107236862,4.748737410409376e-06,2.1221064798737643e-06,0.07714442163705826,0.0004340156627448767
8260,24,0.08805596828460693,3.831796220765682e-06,0.0018432954093441367,0.08620884269475937,0.0004340156627448767
8280,24,0.02944760024547577,7.095274668245111e-06,7.812074727553409e-06,0.029432693496346474,0.0004340156627448767
8300,24,0.07665669918060303,6.547697466885438e-06,4.5210839743958786e-05,0.0766049399971962,0.0004340156627448767
8320,24,0.05144643411040306,6.150894932943629e-06,4.035151050629793e-06,0.051436249166727066,0.0004340156627448767
8340,24,0.03964440897107124,4.643214651878225e-06,1.9445976704446366e-06,0.03963782265782356,0.0004340156627448767
8360,24,0.05524427816271782,5.1977235671074595e-06,2.052566969723557e-06,0.05523702874779701,0.0004340156627448767
8395,25,0.03206745535135269,3.9017186281853355e-06,7.928369086585008e-06,0.03205562382936478,0.00042865422062667735
8415,25,0.03448408097028732,3.823693532467587e-06,4.759358944284031e-06,0.03447549790143967,0.00042865422062667735
8435,25,0.04736414924263954,3.680871486722026e-06,5.42990846952307e-06,0.047355037182569504,0.00042865422062667735
8455,25,0.08641766756772995,4.157032435614383e-06,2.2565342078451067e-05,0.08639094233512878,0.00042865422062667735
8475,25,0.06212152540683746,4.100916612514993e-06,4.29778538091341e-06,0.06211312487721443,0.00042865422062667735
8495,25,0.07817346602678299,3.605308620535652e-06,2.106833107973216e-06,0.07816775143146515,0.00042865422062667735
8515,25,0.052152134478092194,3.5103341815556632e-06,2.1338115402613766e-05,0.05212728679180145,0.00042865422062667735
8535,25,0.06208109110593796,3.581536475394387e-06,1.5895617252681404e-05,0.0620616152882576,0.00042865422062667735
8555,25,0.047371622174978256,4.693764822150115e-06,3.81293757527601e-05,0.047328799962997437,0.00042865422062667735
8575,25,0.03972345218062401,4.611495114659192e-06,8.553820407541934e-06,0.039710287004709244,0.00042865422062667735
8595,25,0.07709287852048874,4.370202532300027e-06,7.602586993016303e-05,0.07701247930526733,0.00042865422062667735
8615,25,0.04450039193034172,3.873702553391922e-06,0.0006004631286486983,0.04389605671167374,0.00042865422062667735
8635,25,0.04718044027686119,5.48347998119425e-06,0.000572363322135061,0.04660259187221527,0.00042865422062667735
8655,25,0.03220445290207863,4.178001290711109e-06,0.0001310028601437807,0.03206927329301834,0.00042865422062667735
8675,25,0.04465987905859947,3.7154718484089244e-06,0.0005656908615492284,0.04409047216176987,0.00042865422062667735
8695,25,0.06044568121433258,4.00841781811323e-06,7.498845661757514e-05,0.0603666827082634,0.00042865422062667735
8730,26,0.05677598714828491,4.006092694908148e-06,1.0719070814957377e-05,0.05676126107573509,0.0004231216415479948
8750,26,0.06045069918036461,4.041950887767598e-06,4.312042165111052e-06,0.06044234335422516,0.0004231216415479948
8770,26,0.06998825818300247,3.27125599142164e-06,1.8657596228877082e-05,0.06996633112430573,0.0004231216415479948
8790,26,0.05623038113117218,3.1086922263057204e-06,2.166151716664899e-05,0.05620561167597771,0.0004231216415479948
8810,26,0.022443676367402077,2.3989182409422938e-06,1.6169316950254142e-05,0.022425107657909393,0.0004231216415479948
8830,26,0.05978433042764664,2.508084662622423e-06,0.005216778255999088,0.05456504225730896,0.0004231216415479948
8850,26,0.0640484020113945,5.169249106984353e-06,6.155385108286282e-06,0.06403707712888718,0.0004231216415479948
8870,26,0.05390019342303276,3.1425763609149726e-06,1.1774005770348595e-06,0.053895872086286545,0.0004231216415479948
8890,26,0.04847189038991928,4.614963017957052e-06,6.642396215283952e-07,0.04846661165356636,0.0004231216415479948
8910,26,0.04100526124238968,3.993411155533977e-06,1.5575038560200483e-05,0.04098569229245186,0.0004231216415479948
8930,26,0.05162562057375908,3.1880513233772945e-06,0.0005140248686075211,0.051108408719301224,0.0004231216415479948
8950,26,0.05306490510702133,4.255790827301098e-06,5.077501919004135e-05,0.05300987511873245,0.0004231216415479948
8970,26,0.06833510845899582,3.635632992882165e-06,2.0121594843658386e-06,0.06832946091890335,0.0004231216415479948
8990,26,0.070173479616642,3.2116447528096614e-06,1.9611836250987835e-05,0.07015065848827362,0.0004231216415479948
9010,26,0.08671493828296661,2.9976217774674296e-06,3.852385634672828e-05,0.08667341619729996,0.0004231216415479948
9030,26,0.020267637446522713,2.5652602744230535e-06,0.0001064354000845924,0.020158637315034866,0.0004231216415479948
9065,27,0.08091219514608383,2.5708047814987367e-06,0.0038608573377132416,0.07704876363277435,0.0004174233854964233
9085,27,0.0563061386346817,3.5317802939971443e-06,0.00012156129378126934,0.05618104711174965,0.0004174233854964233
9105,27,0.05251368507742882,2.725771992118098e-06,4.3303356505930424e-05,0.05246765539050102,0.0004174233854964233
9125,27,0.041849859058856964,3.307592578494223e-06,0.00013225441216491163,0.041714295744895935,0.0004174233854964233
9145,27,0.0597972571849823,3.228195055271499e-06,4.523382358456729e-06,0.0597895048558712,0.0004174233854964233
9165,27,0.051977019757032394,2.9330788038350875e-06,0.0003699895751196891,0.051604095846414566,0.0004174233854964233
9185,27,0.08718026429414749,2.9744155654043425e-06,9.27964811126003e-06,0.08716800808906555,0.0004174233854964233
9205,27,0.06281215697526932,2.5165436454699375e-06,2.683509819689789e-06,0.06280695647001266,0.0004174233854964233
9225,27,0.061772096902132034,2.8555589324241737e-06,3.062297037104145e-05,0.06173861771821976,0.0004174233854964233
9245,27,0.0484902448952198,2.7898202006326756e-06,3.358412141096778e-05,0.04845387116074562,0.0004174233854964233
9265,27,0.031149988994002342,2.5196020487783244e-06,2.41269008256495e-05,0.031123341992497444,0.0004174233854964233
9285,27,0.042286764830350876,3.770860303120571e-06,6.932427822903264e-07,0.04228230193257332,0.0004174233854964233
9305,27,0.07830140739679337,2.2868262021802366e-06,8.005779932318546e-07,0.07829832285642624,0.0004174233854964233
9325,27,0.06926034390926361,2.459605639160145e-06,1.2331388461461756e-06,0.06925664842128754,0.0004174233854964233
9345,27,0.0416429378092289,2.3011268694972387e-06,0.001055160304531455,0.0405854769051075,0.0004174233854964233
9365,27,0.05320800468325615,1.8516016098146793e-06,5.999002041789936e-07,0.05320555344223976,0.0004174233854964233
9400,28,0.03989516571164131,2.4880828277673572e-06,0.0008567544282414019,0.03903592377901077,0.00041156507596272696
9420,28,0.0376657173037529,4.2601827772159595e-06,4.121773599763401e-05,0.037620238959789276,0.00041156507596272696
9440,28,0.12280640006065369,2.248008513561217e-06,0.0005716837476938963,0.12223246693611145,0.00041156507596272696
9460,28,0.04538474604487419,2.6781390261021443e-06,0.00033310108119621873,0.04504896700382233,0.00041156507596272696
9480,28,0.0698084682226181,2.7342248358763754e-06,0.0021639831829816103,0.06764174997806549,0.00041156507596272696
9500,28,0.027954939752817154,3.0899959710950498e-06,6.576611485797912e-05,0.027886083349585533,0.00041156507596272696
9520,28,0.029858361929655075,2.885375579353422e-06,0.00017186207696795464,0.029683614149689674,0.00041156507596272696
9540,28,0.06852588802576065,2.5897361410898156e-06,8.951190579864488e-07,0.06852240115404129,0.00041156507596272696
9560,28,0.12365734577178955,4.223346877552103e-06,2.865142278096755e-06,0.12365026026964188,0.00041156507596272696
9580,28,0.023096546530723572,2.5470076252531726e-06,3.3043314033420756e-05,0.023060956969857216,0.00041156507596272696
9600,28,0.06223348528146744,2.6998802695743507e-06,0.00044668486225418746,0.06178409978747368,0.00041156507596272696
9620,28,0.05209420993924141,1.9618823898781557e-06,1.1587466360651888e-05,0.0520806610584259,0.00041156507596272696
9640,28,0.035300176590681076,2.1922039650235092e-06,0.0007090008584782481,0.03458898514509201,0.00041156507596272696
9660,28,0.07819394022226334,1.826559355322388e-06,1.0343311259930488e-05,0.07818177342414856,0.00041156507596272696
9680,28,0.05229724198579788,1.6152123407664476e-06,2.8222905257280217e-06,0.052292805165052414,0.00041156507596272696
9700,28,0.03951675444841385,1.8909126993094105e-06,5.341614155440766e-07,0.03951432928442955,0.00041156507596272696
9735,29,0.06913837790489197,1.9478247850202024e-06,0.0002961596183013171,0.06884027272462845,0.0004055524943911333
9755,29,0.06204828992486,1.925979859151994e-06,5.663197225658223e-05,0.06198973208665848,0.0004055524943911333
9775,29,0.04541501775383949,2.790785401884932e-06,8.673979209561367e-06,0.04540355131030083,0.0004055524943911333
9795,29,0.04861191287636757,1.6169368564078468e-06,1.1150378668389749e-05,0.04859914630651474,0.0004055524943911333
9815,29,0.039724234491586685,1.637801005927031e-06,1.5833934412512463e-06,0.039721012115478516,0.0004055524943911333
9835,29,0.045611560344696045,1.65311325872608e-06,5.100105227029417e-07,0.04560939595103264,0.0004055524943911333
9855,29,0.05511780083179474,1.6804938240966294e-06,4.858860393142095e-06,0.05511126294732094,0.0004055524943911333
9875,29,0.03165323659777641,1.9967076241300674e-06,1.001837631520175e-06,0.03165023773908615,0.0004055524943911333
9895,29,0.04392826929688454,2.0435354599612765e-06,7.255715900100768e-05,0.04385367035865784,0.0004055524943911333
9915,29,0.032900337129831314,1.7158901073344168e-06,0.00014253726112656295,0.03275608271360397,0.0004055524943911333
9935,29,0.0624060183763504,2.620816303533502e-06,7.754199032206088e-06,0.062395643442869186,0.0004055524943911333
9955,29,0.061874326318502426,1.755921175572439e-06,4.656138116843067e-06,0.06186791509389877,0.0004055524943911333
9975,29,0.08939219266176224,2.98431496048579e-06,7.153969932005566e-07,0.08938848972320557,0.0004055524943911333
9995,29,0.06868809461593628,1.8100602119375253e-06,3.313575689389836e-06,0.0686829686164856,0.0004055524943911333
10015,29,0.05730193108320236,1.8516197997087147e-06,0.0005534918163903058,0.05674658715724945,0.0004055524943911333
10035,29,0.041622623801231384,2.985639639518922e-06,3.0737828637938946e-05,0.04158889874815941,0.0004055524943911333
10070,30,0.07664559781551361,2.4886878691177117e-06,7.399381502182223e-06,0.07663571089506149,0.00039939157447374567
10090,30,0.04702552407979965,1.4732863746758085e-06,1.777293255145196e-05,0.0470062792301178,0.00039939157447374567
10110,30,0.07685765624046326,1.7401739569322672e-06,0.0025094174779951572,0.07434649765491486,0.00039939157447374567
10130,30,0.018287308514118195,2.8161261980130803e-06,0.00012347276788204908,0.018161019310355186,0.00039939157447374567
10150,30,0.06322415173053741,1.6770773072494194e-06,4.6774689508310985e-06,0.06321779638528824,0.00039939157447374567
10170,30,0.06341719627380371,1.684758672126918e-06,9.646397302276455e-06,0.06340586394071579,0.00039939157447374567
10190,30,0.015272687189280987,1.5965133570716716e-06,0.00013702220167033374,0.015134068205952644,0.00039939157447374567
10210,30,0.04005960375070572,1.709894149826141e-06,1.859646431512374e-06,0.04005603492259979,0.00039939157447374567
10230,30,0.06298456341028214,1.743190750858048e-06,3.986961019109003e-07,0.06298242509365082,0.00039939157447374567
10250,30,0.03837699070572853,2.9009399895585375e-06,3.1158109777607024e-05,0.038342930376529694,0.00039939157447374567
10270,30,0.04260660335421562,1.7454847238695947e-06,9.70860241977789e-07,0.04260388761758804,0.00039939157447374567
10290,30,0.07635168731212616,1.4932332987882546e-06,4.429498403624166e-07,0.07634975016117096,0.00039939157447374567
10310,30,0.07002831995487213,1.6625847365503432e-06,4.4923953623765556e-07,0.0700262114405632,0.00039939157447374567
10330,30,0.05175578221678734,2.2914277906238567e-06,3.403786104172468e-05,0.05171945318579674,0.00039939157447374567
10350,30,0.03578827530145645,2.291915734531358e-06,1.9444170902715996e-05,0.035766538232564926,0.00039939157447374567
10370,30,0.022603577002882957,2.2279871245700633e-06,0.0006649592542089522,0.021936390548944473,0.00039939157447374567
10405,31,0.07328323274850845,1.8664567278392497e-06,1.4069530607230263e-06,0.0732799619436264,0.00039308839629470564
10425,31,0.07979393750429153,2.1586267848761054e-06,2.8803260647691786e-06,0.07978890091180801,0.00039308839629470564
10445,31,0.05465032532811165,1.5574814824503846e-06,5.372618488763692e-06,0.05464339628815651,0.00039308839629470564
10465,31,0.02895672433078289,1.4595796073990641e-06,0.0001565418642712757,0.028798723593354225,0.00039308839629470564
10485,31,0.08953364938497543,2.8763206501025707e-06,7.168316074057657e-07,0.08953005820512772,0.00039308839629470564
10505,31,0.06821943819522858,1.394845867253025e-06,5.941256404184969e-06,0.0682120993733406,0.00039308839629470564
10525,31,0.059365008026361465,2.1018890947743785e-06,0.0005147056072019041,0.05884820222854614,0.00039308839629470564
10545,31,0.055021021515131,2.3072375370247755e-06,3.925289547623834e-06,0.05501478910446167,0.00039308839629470564
10565,31,0.05721941962838173,3.779719008889515e-06,2.7725513064069673e-05,0.05718791484832764,0.00039308839629470564
10585,31,0.06914640218019485,2.4364551336475415e-06,7.217447546281619e-07,0.06914324313402176,0.00039308839629470564
10605,31,0.07841799408197403,2.4889843643904896e-06,0.0014693069970235229,0.0769461989402771,0.00039308839629470564
10625,31,0.05628587678074837,2.4202399799833074e-06,8.358605555258691e-05,0.05619987100362778,0.00039308839629470564
10645,31,0.07669703662395477,1.9050606852033525e-06,1.2779081544067594e-06,0.07669385522603989,0.00039308839629470564
10665,31,0.07860874384641647,1.4425639847104321e-06,2.6590487323119305e-06,0.07860463857650757,0.00039308839629470564
10685,31,0.04414767771959305,1.5662295709262253e-06,6.617722101509571e-05,0.04407993331551552,0.00039308839629470564
10705,31,0.06755807250738144,1.6002877600840293e-06,2.4034339730860665e-05,0.06753243505954742,0.00039308839629470564
10740,32,0.04454558342695236,1.8310072391614085e-06,0.0005823872634209692,0.04396136477589607,0.000386649180329884
10760,32,0.04257424175739288,2.2117906155472156e-06,6.964282874832861e-07,0.042571332305669785,0.000386649180329884
10780,32,0.061593424528837204,1.7177499103127047e-06,1.8132121113012545e-05,0.061573576182127,0.000386649180329884
10800,32,0.0548926517367363,1.7486825072410284e-06,0.001014965702779591,0.053875938057899475,0.000386649180329884
10820,32,0.10365726798772812,2.031740450547659e-06,0.00016925680392887443,0.10348597913980484,0.000386649180329884
10840,32,0.07095736265182495,1.7731997559167212e-06,6.456783012254164e-06,0.07094912976026535,0.000386649180329884
10860,32,0.10640208423137665,1.7117938568844693e-06,0.0004880090127699077,0.10591236501932144,0.000386649180329884
10880,32,0.06279159337282181,1.3035933079663664e-06,4.3628464482026175e-05,0.06274665892124176,0.000386649180329884
10900,32,0.06504300981760025,1.072219674824737e-06,0.001881736796349287,0.06316020339727402,0.000386649180329884
10920,32,0.03551120311021805,1.011423137242673e-06,0.0009765282738953829,0.03453366458415985,0.000386649180329884
10940,32,0.023982811719179153,1.3328166232895455e-06,0.0002711759880185127,0.023710303008556366,0.000386649180329884
10960,32,0.0469074621796608,1.0135362344954046e-06,2.4087976271403022e-05,0.04688236117362976,0.000386649180329884
10980,32,0.08664201200008392,1.012501229524787e-06,2.7211199267185293e-05,0.08661378920078278,0.000386649180329884
11000,32,0.06996417790651321,1.2685075034823967e-06,1.1063100373576162e-06,0.0699618011713028,0.000386649180329884
11020,32,0.04722674563527107,1.2826917554775719e-06,1.0254660764985601e-06,0.047224435955286026,0.000386649180329884
11040,32,0.03403539955615997,2.1870141608815175e-06,3.0880284612067044e-05,0.034002333879470825,0.000386649180329884
11075,33,0.0711870938539505,1.2095372312614927e-06,1.4362606634676922e-05,0.07117152214050293,0.0003800802813080221
11095,33,0.07640507072210312,1.2370287549856585e-06,9.955249424820067e-07,0.07640283554792404,0.0003800802813080221
11115,33,0.05333131179213524,9.736904758028686e-07,1.2157694072811864e-05,0.05331818014383316,0.0003800802813080221
11135,33,0.024172035977244377,9.873917861114023e-07,0.0002674075949471444,0.02390364184975624,0.0003800802813080221
11155,33,0.0628795176744461,1.2363964287942508e-06,0.00040328261093236506,0.062474995851516724,0.0003800802813080221
11175,33,0.03982115536928177,1.5039405525385519e-06,1.689898226686637e-06,0.03981796279549599,0.0003800802813080221
11195,33,0.06357616931200027,1.2044217783113709e-06,8.098544412860065e-07,0.0635741576552391,0.0003800802813080221
11215,33,0.043754693120718,1.4369765040100901e-06,5.1269535106257536e-06,0.04374812915921211,0.0003800802813080221
11235,33,0.06914584338665009,1.5687921859353082e-06,0.00010862611816264689,0.06903564929962158,0.0003800802813080221
11255,33,0.06801661103963852,1.2086773040209664e-06,6.53242011594557e-07,0.06801474839448929,0.0003800802813080221
11275,33,0.02000143565237522,1.144011889664398e-06,6.141962512629107e-05,0.019938871264457703,0.0003800802813080221
11295,33,0.05724747106432915,1.5002875670688809e-06,3.9517985328529903e-07,0.05724557489156723,0.0003800802813080221
11315,33,0.05935392156243324,2.240475168946432e-06,4.3826375986100174e-06,0.05934729799628258,0.0003800802813080221
11335,33,0.06397009640932083,1.756406390995835e-06,0.002716302638873458,0.061252038925886154,0.0003800802813080221
11355,33,0.10173947364091873,2.38101301874849e-06,7.522872351728438e-07,0.10173633694648743,0.0003800802813080221
11375,33,0.06182710826396942,1.5005143723101355e-06,9.16166027309373e-05,0.06173399090766907,0.0003800802813080221
11410,34,0.09278276562690735,1.104327452594589e-06,7.86548696396494e-07,0.09278087317943573,0.0003733881819393817
11430,34,0.03408069536089897,9.835088121690205e-07,7.280557474587113e-05,0.03400690481066704,0.0003733881819393817
11450,34,0.059528157114982605,8.319145194946032e-07,8.383913723264413e-07,0.059526488184928894,0.0003733881819393817
11470,34,0.0617322102189064,6.686046845061355e-07,1.5639772072972846e-06,0.061729978770017624,0.0003733881819393817
11490,34,0.047349102795124054,8.11079360119038e-07,6.000973371556029e-06,0.04734228923916817,0.0003733881819393817
11510,34,0.07757309079170227,9.975068451240077e-07,2.808912313412293e-06,0.07756928354501724,0.0003733881819393817
11530,34,0.04223378002643585,9.870107078313595e-07,6.204755891303648e-07,0.042232170701026917,0.0003733881819393817
11550,34,0.05110429227352142,8.938187647800078e-07,4.9558333557797596e-05,0.051053840667009354,0.0003733881819393817
11570,34,0.09489115327596664,7.901057870185468e-07,1.2876292885266594e-06,0.0948890745639801,0.0003733881819393817
11590,34,0.04668271914124489,7.868658258303185e-07,0.0007469963165931404,0.04593493416905403,0.0003733881819393817
11610,34,0.10713115334510803,8.540348517271923e-07,3.0255898764153244e-06,0.10712727159261703,0.0003733881819393817
11630,34,0.06162448972463608,7.437419071720797e-07,2.0191044313833117e-05,0.06160355359315872,0.0003733881819393817
11650,34,0.07853382080793381,6.677326496173919e-07,1.083780148292135e-06,0.07853206992149353,0.0003733881819393817
11670,34,0.05082833394408226,7.509022452723002e-07,8.244272748925141e-07,0.05082675814628601,0.0003733881819393817
11690,34,0.0293742623180151,7.240108743644669e-07,0.00012947199866175652,0.029244067147374153,0.0003733881819393817
11710,34,0.08783216029405594,7.863320661272155e-07,2.0172446966171265e-06,0.0878293588757515,0.0003733881819393817
11745,35,0.042622048407793045,9.991194929170888e-07,2.2769943086586864e-07,0.04262082278728485,0.0003665794865180927
11765,35,0.019437693059444427,7.879294798840419e-07,5.414476618170738e-06,0.01943149045109749,0.0003665794865180927
11785,35,0.03392491117119789,9.280503263653372e-07,5.370686722017126e-07,0.033923447132110596,0.0003665794865180927
11805,35,0.06165820360183716,8.975516152531782e-07,1.1247223028476583e-06,0.06165618076920509,0.0003665794865180927
11825,35,0.04721733182668686,8.238775990321301e-07,4.7536181568830216e-07,0.047216031700372696,0.0003665794865180927
11845,35,0.04352426156401634,1.0057965482701547e-06,1.8502383909435594e-06,0.04352140426635742,0.0003665794865180927
11865,35,0.05580790713429451,6.984899982853676e-07,2.3782840798958205e-06,0.05580483004450798,0.0003665794865180927
11885,35,0.07866084575653076,8.908367590265698e-07,1.2913260434288532e-06,0.07865866273641586,0.0003665794865180927
11905,35,0.021265247836709023,1.9256005998613546e-06,5.1847207942046225e-05,0.021211475133895874,0.0003665794865180927
11925,35,0.02255769819021225,1.908216518131667e-06,7.128644938347861e-06,0.02254866063594818,0.0003665794865180927
11945,35,0.10514780879020691,1.7699353520583827e-06,0.000159810486366041,0.10498622804880142,0.0003665794865180927
11965,35,0.03600934147834778,1.654778202464513e-06,2.454815330565907e-05,0.0359831377863884,0.0003665794865180927
11985,35,0.044519759714603424,1.3151255870980094e-06,0.0007344256155192852,0.043784018605947495,0.0003665794865180927
12005,35,0.08720758557319641,1.4702942507938133e-06,7.191044005594449e-06,0.08719892054796219,0.0003665794865180927
12025,35,0.03235888481140137,1.0552703315624967e-06,0.00011088416067650542,0.032246943563222885,0.0003665794865180927
12045,35,0.040997449308633804,9.505554317001952e-07,4.190364052192308e-05,0.0409545935690403,0.0003665794865180927
12080,36,0.06110991910099983,8.103940558612521e-07,3.410316821828019e-06,0.061105698347091675,0.0003596609144045122
12100,36,0.04524872079491615,9.253192274627509e-07,9.151905032922514e-06,0.045238643884658813,0.0003596609144045122
12120,36,0.04847751185297966,1.1590484518819721e-06,0.0008436623611487448,0.04763269051909447,0.0003596609144045122
12140,36,0.0524907261133194,1.030159637593897e-06,8.262781534540409e-07,0.05248887091875076,0.0003596609144045122
12160,36,0.03866196051239967,1.082624862647208e-06,0.00025047367671504617,0.038410402834415436,0.0003596609144045122
12180,36,0.0714741125702858,7.860062396503054e-07,3.706020834215451e-06,0.07146961987018585,0.0003596609144045122
12200,36,0.10159600526094437,9.725886229716707e-07,8.525138582626823e-06,0.10158650577068329,0.0003596609144045122
12220,36,0.08920442312955856,8.137917575368192e-07,7.95673201992031e-07,0.08920281380414963,0.0003596609144045122
12240,36,0.03664391487836838,7.59406475481228e-07,2.061672859099417e-07,0.036642950028181076,0.0003596609144045122
12260,36,0.08016536384820938,6.28404222879908e-07,4.149958840571344e-05,0.08012323826551437,0.0003596609144045122
12280,36,0.06928390264511108,7.989555115273106e-07,4.395993983052904e-06,0.06927870959043503,0.0003596609144045122
12300,36,0.029372666031122208,7.77722789280233e-07,0.000350351125234738,0.02902153693139553,0.0003596609144045122
12320,36,0.062182120978832245,6.918943995515292e-07,1.4681801076221745e-05,0.06216674670577049,0.0003596609144045122
12340,36,0.04159799963235855,8.140191312122624e-07,7.143070979509503e-05,0.04152575507760048,0.0003596609144045122
12360,36,0.05177167057991028,1.1274162261543097e-06,1.0920809927483788e-06,0.051769450306892395,0.0003596609144045122
12380,36,0.06798195093870163,9.646983016864397e-07,2.6801762942341156e-06,0.06797830760478973,0.0003596609144045122
12415,37,0.0440383180975914,7.073607548591099e-07,4.777285994350677e-06,0.044032834470272064,0.0003526392933940269
12435,37,0.023087486624717712,5.967121410321852e-07,0.000246547773713246,0.022840341553092003,0.0003526392933940269
12455,37,0.0640193298459053,7.343452352870372e-07,5.416381441136764e-07,0.06401805579662323,0.0003526392933940269
